recipe_id,ingredients
35938,"['juice', 'herbs', 'vinegar', 'cardamoms', 'syrup', 'fat', 'seasoning', 'lentils']"
35939,"['basil', 'shrimp', 'cheese', 'mayonnaise', 'sprouts', 'lettuce', 'water', 'shallot']"
35940,"['pasta', 'leeks', 'seeds', 'flour']"
35941,"['beans', 'chunks', 'cheese', 'bananas', 'dates', 'mushroom']"
35942,"['yogurt', 'olives', 'cabbage']"
35943,"['slices', 'chunks', 'butter', 'cubes']"
35944,"['pinches', 'chard', 'parsley', 'oil']"
35945,"['slices', 'pounds', 'water']"
35946,"['gingerroot', 'cheese', 'coriander', 'tomato', 'peanuts', 'dente']"
35947,"['mayonnaise', 'spray']"
35948,"['pastry', 'part', 'flakes', 'pepper', 'mushrooms', 'apples', 'garlic']"
35949,"['mayonnaise', 'paste', 'topping', 'leaves', 'halves', 'peel']"
35950,"['mix', 'chilies', 'noodles', 'cheese']"
35951,['chunks']
35952,"['yogurt', 'juice', 'sauerkraut', 'lamb', 'concentrate', 'tomatillo', 'capsicum']"
35953,"['ketchup', 'cheese', 'water', 'fat', 'ham', 'seeds', 'paste', 'tofu', 'essence']"
35954,"['salt', 'yogurt', 'tartar', 'allspice', 'olive', 'store', 'thread']"
35955,"['pepper', 'paste', 'triangles', 'oil', 'raspberries', 'potatoes']"
35956,"['pepper', 'soda']"
35957,"['butter', 'rum', 'oil']"
35958,"['peppers', 'pepper', 'currant', 'mushrooms', 'strawberries', 'weed', 'tartar']"
35959,"['water', 'ground', 'cheese', 'cornstarch', 'paprika', 'sugar', 'starch']"
35960,"['paste', 'cooking', 'seeds', 'mix', 'salsa']"
35961,"['syrup', 'skin', 'shallot', 'beans', 'pepper', 'fruit', 'nuts', 'liqueur']"
35962,"['pastry', 'cardamom', 'ginger', 'cheese', 'pasta']"
35963,"['flour', 'onions', 'tortillas', 'pork', 'lettuce', 'onion', 'water']"
35964,"['water', 'rennet', 'chocolate', 'pkg', 'tofu', 'oil']"
35965,"['leaves', 'mustard', 'chili', 'paste', 'kahlua', 'choy', 'cilantro']"
35966,"['italiano', 'soymilk', 'strawberry', 'oregano', 'bay']"
35967,"['cashews', 'crumbs', 'parsley']"
35968,"['cubes', 'vinegar']"
35969,"['olives', 'consomme', 'butter', 'choice', 'peas', 'bread', 'chocolate']"
35970,"['leaves', 'dip', 'egg', 'scallop', 'olive', 'zucchini', 'yogurt', 'beans']"
35971,"['onion', 'salt', 'ginger']"
35972,"['yoghurt', 'pepper']"
35973,"['cilantro', 'shortening', 'sauce', 'chipotle', 'onion', 'basil', 'vinegar', 'onions']"
35974,"['coriander', 'flour', 'spinach', 'pepper', 'pasta', 'breasts', 'beer', 'pastry']"
35975,"['tongue', 'baguettes', 'salt', 'mutton', 'pepper', 'oil']"
35976,"['coriander', 'tie', 'onions', 'cheese', 'sauce', 'half', 'yolks']"
35977,"['slices', 'lengthwise', 'rings', 'size', 'pepper', 'oil']"
35978,"['mushroom', 'slices', 'wine', 'breast', 'raisins', 'banana', 'leaves']"
35979,"['parsley', 'cucumbers', 'peppers']"
35980,"['tuna', 'cocoa', 'coriander', 'oil', 'wine', 'sauce']"
35981,"['jam', 'sherry', 'suet', 'marnier']"
35982,"['turmeric', 'vinegar', 'chilies', 'beer', 'ml', 'cm', 'pistachio']"
35983,"['peppers', 'seasoning', 'mushrooms', 'half']"
35984,"['shrimp', 'nutmeg', 'chile', 'masala', 'chili', 'watermelon']"
35985,"['butter', 'frozen', 'quinoa', 'wontons', 'deli', 'sauce', 'steak']"
35986,"['sauce', 'peas', 'banana']"
35987,"['eggs', 'leaves']"
35988,"['juice', 'orange', 'tomatoes']"
35989,"['melon', 'vinegar']"
35990,"['seeds', 'cabbage', 'marjoram', 'chile', 'bread']"
35991,"['water', 'beans', 'pepper', 'hours', 'mango']"
35992,"['chili', 'chilies', 'vinegar', 'shrimp', 'broth', 'cream']"
35993,"['flakes', 'sauce', 'cherries', 'wine', 'oranges']"
35994,"['marzano', 'water', 'crusts', 'spinach', 'zucchini']"
35995,"['cocoa', 'mix', 'cloves', 'cheese', 'beans', 'parsley', 'sauce']"
35996,"['rice', 'slices']"
35997,"['spaghetti', 'nectar', 'seasoning']"
35998,"['nectar', 'oil', 'water']"
35999,"['mix', 'beans', 'chunk', 'sprig', 'sauce', 'cubes', 'shallots']"
36000,"['cheese', 'water', 'chives', 'jalapenos']"
36001,"['apples', 'sauce', 'salt', 'oil', 'crosswise', 'wine']"
36002,"['quarters', 'wings', 'gelatin', 'passover']"
36003,"['cubes', 'jaggery', 'noodles', 'sugar', 'mortar']"
36004,"['rice', 'rings', 'ounces', 'tea', 'herbs', 'vinegar', 'wine']"
36005,"['milk', 'ham']"
36006,"['beans', 'pastry', 'cream', 'leaf']"
36007,"['juice', 'mango', 'ginger']"
36008,"['size', 'salsa']"
36009,"['fat', 'coffee', 'chestnut']"
36010,"['mix', 'potatoes']"
36011,"['cube', 'parsley', 'rib', 'seed', 'skillet', 'spray', 'cheese', 'temperature']"
36012,"['sugar', 'oil', 'sauce', 'substitute', 'mustard']"
36013,"['gingerroot', 'ham', 'butter', 'peppers', 'kumara']"
36014,"['meat', 'cheese', 'besan', 'ribs']"
36015,"['wedges', 'oz', 'cubes', 'onion', 'heart', 'escarole', 'onions', 'cocoa', 'mayonnaise']"
36016,"['leaves', 'molasses', 'miso', 'crumbs', 'prawns']"
36017,"['oil', 'paste', 'cube', 'minutes', 'fillets', 'oregano', 'sugar', 'tsp']"
36018,"['cheese', 'tofu', 'soda', 'chile', 'tomatoes', 'crumbs', 'moons']"
36019,"['yolks', 'ribs']"
36020,"['sprigs', 'beans', 'peas', 'scallions', 'chili', 'liqueur', 'sauce', 'syrup']"
36021,"['halves', 'rice', 'chestnuts', 'oil']"
36022,"['flakes', 'food', 'pepperoni']"
36023,"['brussels', 'noodles']"
36024,"['flakes', 'zucchini', 'sugar', 'pepper', 'cream']"
36025,"['ham', 'turmeric']"
36026,"['note', 'curry', 'flank', 'parsley', 'peel', 'seed']"
36027,"['cream', 'ginger', 'vanilla', 'french', 'cilantro', 'pepper', 'basil', 'sauerkraut']"
36028,"['nuts', 'spice', 'lettuce', 'mace', 'pappadams']"
36029,"['choice', 'cherries', 'chestnuts', 'thyme', 'chops', 'mint']"
36030,"['pickle', 'nutmeg', 'liqueur', 'leaves', 'pepper']"
36031,"['cheese', 'cream', 'baby', 'flakes', 'butter', 'half', 'honey']"
36032,"['oil', 'noodles', 'chili', 'leaf', 'sauce', 'vanilla', 'kernels']"
36033,"['spice', 'turmeric', 'shallot', 'cheese', 'milk', 'olives', 'choice']"
36034,"['broth', 'juice', 'meat', 'nutmeg', 'orange', 'sauce']"
36035,"['eggs', 'ham', 'starch', 'lard', 'crumbs']"
36036,"['mushroom', 'olives', 'sauce', 'cm', 'flour', 'oil', 'gelatin']"
36037,"['leaves', 'flakes', 'onion', 'anise', 'potatoes']"
36038,"['rice', 'flavor', 'seed', 'salt', 'cheese']"
36039,"['pasta', 'beans']"
36040,"['noodles', 'sec', 'sauce', 'hazelnuts', 'flakes', 'peppers', 'wedge']"
36041,"['cheese', 'shortening', 'apple']"
36042,"['salt', 'pepper', 'fillet', 'lasagna', 'note', 'cube', 'gingerroot', 'water']"
36043,"['pepper', 'molasses']"
36044,"['espresso', 'peppers', 'leave', 'milk', 'noodles', 'cheese', 'water']"
36045,"['lentils', 'rings', 'harissa', 'hazzderseradish', 'vinegar', 'broth', 'rigatoni']"
36046,"['nectar', 'tomatoes', 'stock', 'chunks', 'grapes', 'cornflour']"
36047,"['cheese', 'pepper', 'curry', 'prunes', 'flour', 'juice']"
36048,"['cube', 'flour', 'cheese', 'salami', 'vegetables', 'ham', 'decaf', 'pepper']"
36049,"['apples', 'juice', 'cilantro', 'vinegar', 'fillets']"
36050,"['cubes', 'portions', 'water']"
36051,"['seasoning', 'turmeric', 'soup', 'paste', 'cheese', 'beans']"
36052,"['oil', 'marjoram']"
36053,"['amaretto', 'wine', 'spray', 'paste', 'soymilk']"
36054,"['tarragon', 'onion', 'guacamole']"
36055,"['oz', 'saffron', 'preserves']"
36056,['meat']
36057,"['bread', 'salt', 'chili', 'sugar', 'steak', 'mustard', 'tahini', 'cashews']"
36058,"['curry', 'pasta', 'pepper']"
36059,"['syrup', 'peas', 'pepper', 'avocado', 'lasagna']"
36060,"['granules', 'brand', 'tartar', 'bacon']"
36061,"['beer', 'ones', 'pasta', 'sugar', 'yogurt']"
36062,"['breadcrumbs', 'temperature', 'anise', 'juice', 'oil', 'gingerroot']"
36063,"['mixture', 'whiskey']"
36064,"['celery', 'sprigs', 'wedges']"
36065,"['slices', 'half', 'pasta', 'oatmeal', 'pungent', 'sherry']"
36066,"['flakes', 'pastry', 'flour', 'pistachios', 'macaroni', 'pork', 'cream', 'sheet']"
36067,"['mascarpone', 'salt', 'rice', 'pepper', 'sauce', 'chutney', 'bread']"
36068,"['extract', 'cheese', 'thighs', 'cream', 'stock', 'spray', 'bread']"
36069,"['lamb', 'sugar', 'fat', 'eggplants', 'salami']"
36070,"['kale', 'wheat', 'pepper', 'rings', 'cheese']"
36071,"['flour', 'turnip', 'florets', 'thyme', 'potato', 'root', 'seed', 'sprig']"
36072,"['milk', 'skin', 'broth', 'pickles']"
36073,"['seeds', 'meat', 'sauce', 'lime', 'milk', 'chicken', 'triangles', 'cream']"
36074,"['crumbs', 'paste', 'flour', 'pepper', 'chiles', 'mustard']"
36075,"['ladyfingers', 'pistachios', 'sugar', 'beans', 'apples', 'olives']"
36076,"['leaf', 'oregano', 'potatoes', 'stock', 'sauce', 'cheddar']"
36077,"['beef', 'cheese', 'paprika', 'broth', 'style', 'browns']"
36078,"['mayonnaise', 'margarine', 'vinegar', 'syrup', 'bulgur', 'sirloin', 'cheese', 'slices']"
36079,"['crumbs', 'zucchini', 'grain', 'leaves', 'garlic', 'hing']"
36080,['oz']
36081,"['toast', 'stock', 'sauce']"
36082,"['celery', 'scallion', 'salmon', 'salt', 'rice', 'broccoli']"
36083,"['steak', 'skewers', 'mirin', 'sauce', 'mustard', 'cheese', 'store', 'pepper']"
36084,"['vegetables', 'carrots', 'mustard', 'brand', 'cream', 'pepper', 'steak']"
36085,"['quinoa', 'leg', 'potatoes', 'peel', 'sauce', 'light', 'salt']"
36086,"['chunks', 'chips', 'potatoes']"
36087,"['oil', 'sugar', 'cheese', 'pastry', 'mustard', 'hearts', 'mushrooms', 'olives']"
36088,['miso']
36089,"['yolks', 'cocoa', 'garlic', 'fennel']"
36090,"['meat', 'chips', 'cognac', 'chiles']"
36091,"['cilantro', 'breasts', 'pepper', 'root', 'seeds', 'cherries', 'mix', 'onion']"
36092,"['msg', 'leaves', 'meat', 'jar', 'slices', 'oregano']"
36093,"['clove', 'cheese', 'onion']"
36094,"['chunky', 'sauce', 'spray', 'yogurt', 'apricots', 'tartar']"
36095,"['parsley', 'mustard', 'apricots', 'seeds', 'wine', 'fruit', 'jam']"
36096,"['ounces', 'mustard', 'chocolate', 'breasts']"
36097,"['toothpicks', 'adobo', 'cheese', 'chili', 'chicken', 'pepper', 'liqueur', 'bananas']"
36098,"['garlic', 'gingerroot', 'thirds', 'coriander', 'leaves', 'thigh']"
36099,"['chili', 'onion', 'cream', 'sprig', 'peppers']"
36100,"['seed', 'pasta', 'rolls', 'beer', 'pods', 'onion', 'kale', 'pepper']"
36101,"['peanuts', 'lentils', 'leaves', 'flakes', 'vermicelli']"
36102,"['yogurt', 'vinegar', 'rum', 'ketchup', 'aisle', 'leave', 'oil', 'beef']"
36103,"['lettuce', 'bacon', 'anchovies', 'ounces', 'onions']"
36104,"['milk', 'beef', 'peel', 'strips', 'pounds', 'turnips']"
36105,"['peas', 'bulb']"
36106,"['flakes', 'nuts', 'pork']"
36107,"['sheets', 'onion', 'honey', 'gin', 'mustard', 'flakes', 'chops']"
36108,"['peas', 'seasoning', 'cornstarch', 'vinegar', 'skin', 'salt', 'allspice', 'cognac']"
36109,"['marjoram', 'sauce', 'flakes', 'oil', 'cream', 'sausage']"
36110,"['rice', 'olives', 'florets']"
36111,"['chocolate', 'chili', 'paste', 'liqueur', 'sweetener', 'rum']"
36112,"['flour', 'barley', 'g', 'paste', 'sprouts']"
36113,"['sirloin', 'broth', 'tahini', 'cabbage', 'rice', 'spice', 'extract']"
36114,"['nutmeg', 'rum', 'cauliflower', 'juice', 'onion', 'spice', 'mint', 'rice', 'liquid']"
36115,"['flakes', 'fresca']"
36116,"['fruit', 'sugar', 'oregano', 'tortilla', 'lime']"
36117,"['jar', 'beef', 'cheese']"
36118,"['wedges', 'juice', 'half', 'hazelnuts', 'coriander']"
36119,"['extract', 'peppercorns', 'fish', 'sriracha', 'coffee', 'chilies', 'basil', 'sandwich']"
36120,"['dill', 'grape', 'mix']"
36121,"['liqueur', 'essence', 'vinegar', 'oil', 'milk', 'coffee']"
36122,"['tapioca', 'juice', 'oil', 'pepper', 'sauce', 'half', 'heat']"
36123,"['wafer', 'jelly', 'peppers', 'directions']"
36124,"['sugar', 'oregano', 'mustard', 'zucchini']"
36125,"['sauce', 'asparagus', 'oil', 'strips', 'rice', 'vanilla']"
36126,"['pork', 'flakes', 'garlic', 'strips', 'rice', 'dates']"
36127,"['beans', 'sauce']"
36128,"['romano', 'peas', 'apricot', 'lentils', 'hearts']"
36129,"['chunks', 'fillets', 'apricots']"
36130,"['cheese', 'chili', 'vinegar']"
36131,"['cheese', 'chilies', 'pepper', 'spray']"
36132,"['wine', 'cinnamon', 'strawberries']"
36133,"['fruit', 'yogurt', 'bouillon', 'broth']"
36134,"['yogurt', 'okra', 'chunks', 'scallions', 'pumpkin']"
36135,"['wine', 'chiles', 'chocolate', 'salt']"
36136,"['pickles', 'shrimp', 'lentils', 'pickle', 'seafood']"
36137,"['type', 'mint', 'wine', 'cubes', 'sugar', 'rice']"
36138,"['browns', 'tortillas', 'cheese']"
36139,"['loin', 'chocolate', 'beans', 'peppers', 'oil', 'farro']"
36140,"['brine', 'cheese', 'cream', 'zucchini', 'juice', 'leaves', 'paper']"
36141,"['water', 'bread', 'ginger', 'mayonnaise', 'lbs', 'oil', 'sugar']"
36142,"['soda', 'yolks', 'seed', 'sauce', 'cheese']"
36143,"['juice', 'cardamom', 'shallots', 'flakes', 'sauce', 'water']"
36144,"['vanilla', 'part']"
36145,"['water', 'brandy', 'beans', 'salami', 'cheese']"
36146,"['onion', 'carrot']"
36147,"['chips', 'garlic']"
36148,"['mushrooms', 'kielbasa', 'cheese', 'melon', 'seeds', 'salt', 'soda', 'mix']"
36149,"['pepper', 'scallops', 'beans', 'noodles']"
36150,"['mustard', 'buttermilk', 'cinnamon', 'salt', 'flakes', 'saffron', 'mushrooms', 'flour']"
36151,"['noodles', 'sauce', 'beans', 'spinach']"
36152,"['flour', 'provence', 'leeks', 'parsley', 'almonds', 'choy']"
36153,"['cumin', 'marnier', 'lettuce', 'mustard', 'flour']"
36154,"['salmon', 'curls', 'fat']"
36155,"['potatoes', 'extract', 'liqueur']"
36156,"['oil', 'steaks', 'grape', 'lengthwise', 'cheese']"
36157,"['breasts', 'choice', 'carrots']"
36158,"['cola', 'sauce', 'hearts', 'beans']"
36159,"['beer', 'bouillon', 'cream']"
36160,"['sauce', 'onion', 'dill', 'slices', 'crumbs', 'salt', 'rolls']"
36161,"['sauce', 'cheese', 'cinnamon', 'vinegar', 'barley', 'bacon']"
36162,"['ounces', 'paste', 'sprinkles', 'sage']"
36163,"['liver', 'pepperoni', 'rice', 'bread', 'cheese', 'rum']"
36164,"['cream', 'cheese', 'vodka', 'beans']"
36165,"['seeds', 'masala', 'florets', 'chestnuts', 'sauce']"
36166,"['mustard', 'thighs', 'garlic', 'broth', 'chard', 'buttermilk']"
36167,"['seeds', 'seed', 'beans']"
36168,"['butter', 'jicama', 'seeds', 'broth', 'sauce', 'breadcrumbs']"
36169,"['onion', 'cilantro', 'wedge']"
36170,"['lettuce', 'molasses', 'cheese', 'style']"
36171,"['brand', 'peas', 'macaroni', 'mushrooms']"
36172,"['sprig', 'pods', 'mushrooms', 'onion', 'salt', 'sauce', 'juice']"
36173,"['chiles', 'chocolate']"
36174,"['preserves', 'florets', 'sauce', 'juice', 'mace']"
36175,"['strawberries', 'pepper', 'oil', 'olives', 'gelatin', 'cheese', 'mushrooms']"
36176,"['saffron', 'ground', 'peppers']"
36177,"['beer', 'crabmeat']"
36178,"['bread', 'cubes', 'flour']"
36179,"['oil', 'ground']"
36180,"['sprouts', 'temperature', 'vegetables', 'gherkin', 'oil', 'dal']"
36181,"['pepper', 'size', 'blend', 'mustard']"
36182,"['tamari', 'pears', 'pepper']"
36183,"['basil', 'margarine', 'cheese', 'manicotti', 'meatball', 'parsley']"
36184,"['leaves', 'orange', 'water', 'leaf', 'ounce', 'ounces', 'mustard']"
36185,"['cashews', 'garlic', 'corn', 'flour', 'steaks', 'cheese', 'beverage']"
36186,"['chipotle', 'mushrooms']"
36187,"['leaves', 'cabbage', 'mustard', 'strips', 'cubes', 'port']"
36188,"['sheets', 'pepper', 'crumbs', 'pound', 'pork', 'clove', 'beans']"
36189,"['onions', 'celery', 'flour', 'olives']"
36190,"['cashews', 'lettuce', 'peanuts', 'chorizo', 'chile', 'vinegar']"
36191,"['ghee', 'cheese', 'sprig', 'drippings']"
36192,"['paprika', 'seasoning', 'shrimp', 'potatoes', 'thigh']"
36193,"['sauce', 'cream', 'breadcrumb', 'leaves', 'breadcrumbs']"
36194,"['pepper', 'cheese', 'harissa', 'cereal', 'raspberries']"
36195,"['stock', 'sauce', 'seeds', 'meat', 'pepper', 'tomatoes']"
36196,"['flour', 'hominy', 'cheese', 'seed', 'egg', 'mushrooms', 'soybeans']"
36197,"['fillets', 'cheese', 'sugar']"
36198,"['peppers', 'cherries', 'cheese', 'flakes', 'cube']"
36199,"['starch', 'lime', 'basil', 'vh', 'chunks', 'oil']"
36200,"['wine', 'aubergines', 'markets', 'brandy', 'starch']"
36201,"['vinegar', 'olives']"
36202,"['onion', 'cheese', 'leaves', 'milk', 'mix', 'pears']"
36203,"['papaya', 'papayas']"
36204,"['morsel', 'cayenne', 'half']"
36205,"['onion', 'sticks', 'sauce']"
36206,"['heads', 'parsley', 'red', 'seasoning', 'juice', 'wine']"
36207,"['peas', 'water', 'sauce']"
36208,"['ground', 'loin', 'cob', 'wedge', 'horseradish', 'zucchini', 'pecans']"
36209,"['asparagus', 'mango', 'brand', 'pepper', 'leaves', 'peel']"
36210,"['chipotle', 'coloring', 'tarragon', 'pasta', 'oil', 'vinegar', 'cheese']"
36211,"['shallots', 'flavour', 'loin', 'juice']"
36212,"['choice', 'flavor', 'salt']"
36213,"['garlic', 'sauce', 'chickpeas', 'salami']"
36214,"['thyme', 'jam', 'pasta', 'cheese', 'crumbs']"
36215,"['coriander', 'eggs', 'cellophane', 'mixture', 'cider']"
36216,"['mix', 'honey', 'oil', 'rings', 'cubes', 'pork', 'jam']"
36217,"['rice', 'pepper', 'oil', 'prawns']"
36218,"['cheese', 'steak']"
36219,"['sausage', 'pepper', 'flour', 'cheese', 'sauce', 'pernod']"
36220,"['chestnuts', 'water', 'pasta', 'olives']"
36221,"['flour', 'pepper']"
36222,"['shrimp', 'oil', 'horseradish']"
36223,"['mix', 'blend', 'seeds', 'cheese', 'tequila']"
36224,"['curry', 'chunks', 'tops', 'broth', 'flour', 'noodles', 'yolk']"
36225,"['ghirardelli', 'cheese', 'starch']"
36226,"['bacon', 'sugar', 'flour', 'sauerkraut']"
36227,"['sherry', 'peppers', 'cheese', 'whiskey', 'cream', 'zest', 'sausages']"
36228,"['soup', 'liqueur', 'cherries', 'milk', 'mayonnaise']"
36229,"['capers', 'pepper', 'sauce', 'sugar']"
36230,"['sauce', 'mayonnaise', 'salami', 'mustard']"
36231,"['flour', 'tarragon', 'oil', 'pears', 'ground', 'bread', 'frying']"
36232,"['sugar', 'mace', 'marnier']"
36233,"['cream', 'thyme']"
36234,"['pepper', 'milk', 'tuna', 'strips', 'bread']"
36235,"['peas', 'sugar', 'syrup', 'sauce', 'ginger', 'beer', 'spinach', 'mirin']"
36236,"['breadcrumbs', 'leaves']"
36237,"['leaves', 'salad', 'nuts', 'fillets', 'rolls']"
36238,"['nectar', 'strips', 'seed', 'salt', 'paste', 'mayonnaise']"
36239,"['peaches', 'slices', 'beans', 'sausage', 'wedges']"
36240,"['leaves', 'shrimp', 'peppers', 'milk', 'temperature', 'germ']"
36241,"['lb', 'water', 'eggplant', 'flakes', 'mushrooms', 'bouillon']"
36242,"['jalapeno', 'vinegar', 'cherries', 'peppers', 'potatoes', 'skewers', 'portions']"
36243,"['lengthwise', 'bread', 'sprigs', 'ounces']"
36244,"['icing', 'noodles', 'paste', 'cob']"
36245,"['spice', 'oil', 'onions', 'quinoa']"
36246,"['wedges', 'ladyfingers', 'shells', 'cherry']"
36247,"['mint', 'chunks', 'oregano', 'chocolate', 'crackers', 'pod']"
36248,"['sauerkraut', 'butter', 'cilantro', 'leaves', 'pepper']"
36249,"['pea', 'markets']"
36250,"['broth', 'chickpeas']"
36251,"['cheese', 'broth', 'nectar', 'garnish']"
36252,"['pepper', 'chile', 'herbs']"
36253,"['barley', 'ketchup', 'sauce', 'liquid', 'blueberries', 'cider']"
36254,"['chutney', 'noodle', 'fillets', 'lemon', 'flakes', 'note', 'seeds']"
36255,"['oregano', 'catsup', 'parsley']"
36256,"['eggplant', 'mint', 'chilies', 'sheets', 'firm', 'tops']"
36257,"['flour', 'extract', 'sauce', 'cream', 'seeds']"
36258,"['wine', 'flakes', 'flour']"
36259,"['cheese', 'sodium', 'water', 'orange', 'fine']"
36260,"['chips', 'chocolate']"
36261,"['slices', 'beans', 'cream', 'vanilla', 'paprika']"
36262,"['peppercorns', 'pepper', 'cream', 'oysters', 'seeds', 'dough', 'g']"
36263,"['sprig', 'oil', 'roll', 'soup', 'cheese']"
36264,"['cheese', 'mandarin', 'sprouts', 'tea', 'olive', 'mayonnaise']"
36265,"['seed', 'peppers']"
36266,"['sprouts', 'turnips', 'mace', 'sugar', 'supermarket', 'breadcrumbs', 'seasoning', 'wine']"
36267,"['oil', 'florets', 'mine', 'ladyfingers', 'vinegar', 'sauce']"
36268,"['salt', 'halves', 'coconut', 'corn']"
36269,"['asparagus', 'mushrooms', 'mix', 'syrup', 'beans', 'milk', 'coconut', 'ketchup']"
36270,"['veal', 'celery', 'sauce', 'pasta', 'rice', 'butter', 'cashews']"
36271,"['nuts', 'peel', 'sugar', 'instant', 'buttermilk']"
36272,"['vinegar', 'peas']"
36273,"['cornmeal', 'extract', 'chives', 'root']"
36274,"['rice', 'oil', 'broccoli', 'steaming']"
36275,"['lettuce', 'slices', 'lentils', 'ounce']"
36276,"['onion', 'vegetables', 'almonds', 'crackers', 'extract', 'oil']"
36277,"['tortilla', 'onion', 'cream']"
36278,"['cube', 'sirloin', 'potatoes', 'mint']"
36279,"['mexican', 'seasoning', 'tomatoes', 'pepper']"
36280,"['pepper', 'cabbage']"
36281,"['sauce', 'paste', 'wings', 'berry', 'strawberry', 'garlic', 'limes', 'pears']"
36282,"['vinegar', 'margarine', 'coloring', 'chiles', 'temperature', 'salt']"
36283,"['eggs', 'mirin']"
36284,"['veal', 'dill', 'pepper', 'leaves', 'chicken', 'round']"
36285,"['sprigs', 'mustard', 'ladyfingers', 'chilies', 'horseradish', 'oregano', 'honey', 'mushrooms']"
36286,"['panir', 'tomatoes', 'vinaigrette', 'pace', 'asparagus', 'sauce']"
36287,"['seeds', 'flour', 'souse', 'quarters', 'bouillon', 'paste']"
36288,"['chestnuts', 'wings', 'dill', 'dogs', 'crumbs', 'spinach']"
36289,"['cumin', 'ice']"
36290,"['sprouts', 'chiffonade', 'beans', 'coconut', 'wine', 'spray']"
36291,"['vinegar', 'g', 'spice']"
36292,"['sugar', 'water', 'cubes', 'rind', 'pod', 'saffron', 'citron', 'toothpicks', 'cheese']"
36293,"['buns', 'nutmeg', 'parsley', 'paprika', 'marshmallows', 'flour', 'sauce', 'salt']"
36294,"['salt', 'quinoa', 'strips', 'peppers']"
36295,"['hazelnuts', 'chutney', 'peanuts', 'butter', 'yeast', 'sausage']"
36296,"['cornflour', 'seeds', 'amaretto', 'yolks', 'wonton', 'parsnips']"
36297,"['oil', 'lb']"
36298,"['pulses', 'stock', 'legs', 'vinegar', 'escarole']"
36299,"['beer', 'peppers']"
36300,"['variety', 'mace', 'bulb', 'lime']"
36301,"['rum', 'paprika']"
36302,"['shrimp', 'cheese', 'weight']"
36303,"['thyme', 'watermelon', 'chives', 'curry', 'quarters']"
36304,"['hearts', 'vinegar']"
36305,"['oil', 'use', 'bunches', 'button', 'water', 'applejack', 'milk']"
36306,"['tortillas', 'oil', 'rice', 'chili', 'beans']"
36307,"['hominy', 'anchovies', 'chili', 'pepper', 'yogurt']"
36308,"['cheese', 'flour', 'sherbet', 'oil', 'peanuts', 'rice', 'pods']"
36309,"['walnuts', 'tube', 'gum', 'yoghurt']"
36310,"['tequila', 'cheese', 'pecans', 'allspice', 'slices', 'baguette', 'juice']"
36311,"['tea', 'cube', 'ground', 'vinegar']"
36312,"['chicken', 'cheese', 'seasoning', 'liquid']"
36313,"['juice', 'beef', 'leeks', 'rice']"
36314,"['salt', 'weight']"
36315,"['lengths', 'bread', 'pickls', 'capers', 'juice']"
36316,"['asparagus', 'coffee', 'spinach']"
36317,"['cream', 'mushrooms', 'beef', 'hazelnuts', 'chiles']"
36318,"['seeds', 'apples', 'guinness', 'ginger', 'flour', 'vinegar', 'light', 'syrup']"
36319,"['pork', 'plums', 'cabbage', 'balm', 'sauce', 'wings']"
36320,"['gingerroot', 'flour', 'sugar', 'ketchup', 'capsicum', 'cubes']"
36321,"['spice', 'flakes', 'yolk', 'hamburger', 'spinach', 'cheese', 'currants']"
36322,['cocoa']
36323,"['sauce', 'wings', 'bread', 'seed', 'marnier', 'apples', 'squares', 'capers']"
36324,"['bread', 'milk']"
36325,"['shortening', 'paste', 'cubes']"
36326,"['lengthwise', 'strips', 'herbs', 'oil', 'cubes', 'vinegar']"
36327,"['tofu', 'cheddar', 'wine', 'pasta', 'mustard']"
36328,"['turkey', 'tahini', 'sauce', 'head', 'cocoa']"
36329,"['rice', 'asparagus', 'sauce', 'extract']"
36330,"['cilantro', 'limoncello', 'anise', 'sauce', 'seeds', 'tomatoes']"
36331,"['becel', 'lettuce', 'prosciutto', 'cracker', 'rice', 'parts', 'horseradish']"
36332,"['spray', 'topping', 'salt', 'slices', 'butter']"
36333,"['tomatoes', 'peel', 'parsley', 'avocado', 'vermouth', 'champagne', 'seeds']"
36334,"['cream', 'paste', 'wine', 'cucumber', 'tartar', 'celery']"
36335,"['noodles', 'margarine', 'mangoes', 'brand']"
36336,"['cheese', 'sage', 'nectar']"
36337,"['juice', 'wedges', 'bitters', 'beans']"
36338,"['pasta', 'onion', 'sec', 'root', 'nutmeg', 'chunks', 'tortillas']"
36339,"['chutney', 'cheese', 'vinegar']"
36340,"['clove', 'sauce', 'butter', 'choice', 'seeds']"
36341,"['salsa', 'limes']"
36342,"['slices', 'soup', 'cream', 'vinegar', 'shoulder', 'cheese']"
36343,"['hazelnuts', 'sugar', 'wedge', 'barley', 'butter', 'vodka', 'salt', 'pasta']"
36344,"['blend', 'cheese', 'squash']"
36345,"['seeds', 'chocolate', 'bags']"
36346,"['oil', 'tortillas', 'vinegar']"
36347,"['stock', 'oranges', 'rice', 'cream', 'sausages']"
36348,"['flour', 'carrots']"
36349,"['mayonnaise', 'mix', 'dates', 'stem']"
36350,"['rice', 'pepper', 'wine', 'meat', 'orange', 'wedges', 'jam', 'milk']"
36351,"['minutes', 'currants', 'cheese', 'seeds', 'minute', 'soup', 'cabbage']"
36352,"['chickpeas', 'liqueur', 'oil']"
